game,t,inning,half,group,event,rbi,scoring,run_delta,pre,imm_c,drift_c,tot_imm_c,tot_drift_c,vol_3min,vol_ratio,spread_c
SDCHC,1782871064.572,6,top,out_in_play,grounded_into_double_play,0,False,0.0,0.88,-6.999999999999995,-3.0000000000000027,0.0,3.0000000000000027,4514.4,1.2439961972471374,0.9999999999999972
SDCHC,1782871169.652,6,top,out_in_play,field_out,0,False,0.0,0.95,-1.0000000000000009,-2.0000000000000018,-6.999999999999995,9.999999999999998,16008.8,4.411413769823227,1.0000000000000009
SDCHC,1782871370.965,6,bottom,home_run,home_run,1,True,1.0,0.96,2.0000000000000018,-1.0000000000000009,9.999999999999998,0.0,14224.359999999999,3.9196902685349753,1.0000000000000009
SDCHC,1782871467.71,6,bottom,walk_hbp,walk,0,False,0.0,0.98,0.0,0.0,0.0,0.0,1749.87,0.4821973298061422,1.0000000000000009
SDCHC,1782871601.182,6,bottom,out_in_play,field_out,0,False,0.0,0.97,0.0,0.0,0.0,0.0,1258.07,0.34667603576792183,1.0000000000000009
SDCHC,1782871722.28,6,bottom,walk_hbp,walk,0,False,0.0,0.97,1.0000000000000009,0.0,0.0,0.0,2161.98,0.5957591038730211,1.0000000000000009
SDCHC,1782871907.221,6,bottom,out_in_play,field_out,0,False,0.0,0.98,-1.0000000000000009,1.0000000000000009,0.0,0.0,33359.12,9.19249920775982,1.0000000000000009
SDCHC,1782871944.316,6,bottom,out_in_play,field_out,0,False,0.0,0.98,-1.0000000000000009,1.0000000000000009,0.0,0.0,34225.36,9.431201862797778,1.0000000000000009
SDCHC,1782872141.625,7,top,out_in_play,field_out,0,False,0.0,0.97,-1.0000000000000009,-0.0,0.0,0.0,12218.82,3.3670400529078655,1.0000000000000009
SDCHC,1782872207.47,7,top,strikeout,strikeout,0,False,0.0,0.98,-0.0,-0.0,0.0,0.0,12779.71,3.521599911820223,1.0000000000000009
SDCHC,1782872287.048,7,top,single,single,0,False,0.0,0.98,1.0000000000000009,-2.0000000000000018,0.0,0.0,15396.2,4.242604610148941,1.0000000000000009
SDCHC,1782872338.122,7,top,single,single,0,False,0.0,0.98,1.0000000000000009,-2.0000000000000018,0.0,0.0,15396.2,4.242604610148941,1.0000000000000009
SDCHC,1782872497.803,7,top,out_in_play,field_out,0,False,0.0,0.97,-1.0000000000000009,-0.0,0.0,0.0,22164.05,6.10756554926356,1.0000000000000009
SDCHC,1782872735.486,7,bottom,out_in_play,field_out,0,False,0.0,0.99,0.0,-1.0000000000000009,0.0,0.0,9470.0,2.6095702613703686,1.0000000000000009
SDCHC,1782872813.361,7,bottom,single,single,0,False,0.0,0.99,-1.0000000000000009,0.0,0.0,0.0,8170.63,2.2515135231954146,1.0000000000000009
SDCHC,1782872991.008,7,bottom,walk_hbp,walk,0,False,0.0,0.98,1.0000000000000009,-1.0000000000000009,0.0,0.0,2796.38,0.7705755108226897,1.0000000000000009
SDCHC,1782873181.7,7,bottom,out_in_play,field_out,0,False,0.0,0.98,0.0,-8.999999999999996,0.0,0.0,2436.11,0.6712988605519503,1.0000000000000009
SDCHC,1782873244.883,7,bottom,out_in_play,field_out,0,False,0.0,0.98,0.0,-8.999999999999996,0.0,0.0,3743.71,1.031623472354262,1.0000000000000009
SDCHC,1782873423.097,8,top,walk_hbp,walk,0,False,0.0,0.98,1.0000000000000009,9.999999999999998,0.0,0.0,29287.480000000003,8.070510753799308,1.0000000000000009
SDCHC,1782873463.787,8,top,out_in_play,field_out,0,False,0.0,0.98,1.0000000000000009,9.999999999999998,0.0,0.0,29287.480000000003,8.070510753799308,1.0000000000000009
SDCHC,1782873603.394,8,top,single,single,0,False,0.0,0.97,3.9999999999999925,7.000000000000006,0.0,0.0,27000.08,7.440190688766723,0.9999999999999972
SDCHC,1782873674.165,8,top,home_run,home_run,3,True,3.0,0.89,-4.999999999999993,7.9999999999999964,0.0,0.0,38766.03,10.682437068573552,0.9999999999999934
SDCHC,1782873733.099,8,top,out_in_play,field_out,0,False,0.0,0.89,2.0000000000000018,2.0000000000000018,0.0,0.0,40816.490000000005,11.247465520329573,0.9999999999999934
SDCHC,1782873889.482,8,top,home_run,home_run,1,True,1.0,0.94,6.999999999999995,-3.0000000000000027,0.0,0.0,58392.53,16.09075076812852,1.0000000000000009
SDCHC,1782874045.434,8,top,walk_hbp,walk,0,False,0.0,0.87,2.0000000000000018,-7.000000000000006,0.0,0.0,58088.840000000004,16.007065404593614,1.0000000000000009
SDCHC,1782874247.653,8,top,strikeout,strikeout,0,False,0.0,0.85,-6.000000000000005,-2.0000000000000018,0.0,0.0,12958.88,3.5709723198170265,1.0000000000000009
SDCHC,1782874435.971,8,bottom,single,single,0,False,0.0,0.91,-1.0000000000000009,2.0000000000000018,0.0,0.0,137797.07,37.97160886757877,1.0000000000000009
SDCHC,1782874538.232,8,bottom,single,single,0,False,0.0,0.92,1.0000000000000009,-1.0000000000000009,0.0,0.0,58145.31,16.022626379531268,1.3333333333333308
SDCHC,1782874808.792,8,bottom,out_in_play,field_out,0,False,0.0,0.92,0.0,-2.0000000000000018,0.0,0.0,55583.450000000004,15.316675622425219,1.0000000000000009
SDCHC,1782874964.047,8,bottom,out_in_play,field_out,0,False,0.0,0.92,0.0,6.999999999999995,0.0,0.0,7823.920000000001,2.155973490954684,1.0000000000000009
SDCHC,1782875316.346,9,top,out_in_play,field_out,0,False,0.0,0.9,-7.9999999999999964,-1.0000000000000009,0.0,0.0,18474.44,5.090849970377105,1.0000000000000009
SDCHC,1782875379.09,9,top,out_in_play,field_out,0,False,0.0,0.96,-3.0000000000000027,-0.0,0.0,0.0,24689.09,6.80337012083385,1.0000000000000009
SDCHC,1782875580.577,9,top,out_in_play,field_out,0,False,0.0,0.99,-0.0,-0.0,0.0,0.0,3541.45,0.9758883423579822,1.0000000000000009
LAASEA,1782870236.386,1,top,out_in_play,field_out,0,False,0.0,0.65,-0.0,-2.0000000000000018,-1.0000000000000009,0.0,12437.249999999998,0.7230793246317888,1.0000000000000009
LAASEA,1782870359.541,1,top,strikeout,strikeout,0,False,0.0,0.66,-0.0,-2.0000000000000018,1.9999999999999991,-0.9999999999999981,4299.5599999999995,0.2499686780448937,1.0000000000000009
LAASEA,1782870454.614,1,top,single,single,0,False,0.0,0.65,-2.0000000000000018,-1.9999999999999907,0.0,2.0000000000000018,1990.16,0.11570431958103287,1.0000000000000009
LAASEA,1782870524.92,1,top,strikeout,strikeout,0,False,0.0,0.66,-1.0000000000000009,-1.0000000000000009,-3.0,2.0000000000000018,1982.14,0.11523805121917259,1.0000000000000009
LAASEA,1782870731.754,1,bottom,out_in_play,field_out,0,False,0.0,0.68,0.9999999999999898,-2.9999999999999916,2.0000000000000018,-2.0000000000000018,7588.96,0.4412084722472943,0.9999999999999972
LAASEA,1782870767.178,1,bottom,single,single,0,False,0.0,0.68,0.9999999999999898,-2.9999999999999916,2.0000000000000018,-2.0000000000000018,7588.96,0.4412084722472943,0.9999999999999972
LAASEA,1782870969.804,1,bottom,walk_hbp,walk,0,False,0.0,0.68,-1.0000000000000009,-7.000000000000006,-2.0000000000000018,-3.9999999999999996,3371.43,0.19600887072651527,1.0000000000000009
LAASEA,1782871127.334,1,bottom,strikeout,strikeout,0,False,0.0,0.69,-6.999999999999995,-1.0000000000000009,-5.000000000000002,-0.9999999999999996,46266.759999999995,2.689866133888204,1.0000000000000009
LAASEA,1782871240.533,1,bottom,strikeout,strikeout,0,False,0.0,0.66,-3.0000000000000027,2.0000000000000018,-3.9999999999999996,0.9999999999999996,10656.57,0.6195537951308676,1.0000000000000009
LAASEA,1782871433.57,2,top,single,single,0,False,0.0,0.63,2.0000000000000018,-5.000000000000004,0.0,0.0,14955.119999999999,0.8694637535940307,1.0000000000000009
LAASEA,1782871529.578,2,top,out_in_play,field_out,0,False,0.0,0.58,-7.000000000000006,-2.0000000000000018,0.9999999999999996,-1.9999999999999991,16907.760000000002,0.982986727921074,1.0000000000000009
LAASEA,1782871587.629,2,top,out_in_play,field_out,0,False,0.0,0.61,-5.000000000000004,1.0000000000000009,0.9999999999999996,-1.9999999999999991,17103.25,0.9943521645869179,1.0000000000000009
LAASEA,1782871671.754,2,top,strikeout,strikeout,0,False,0.0,0.64,-2.0000000000000018,4.0000000000000036,0.9999999999999996,-1.9999999999999991,19996.91,1.1625843476269004,1.0000000000000009
LAASEA,1782871868.691,2,bottom,strikeout,strikeout,0,False,0.0,0.66,-1.0000000000000009,-3.0000000000000027,-0.9999999999999996,0.0,8298.61,0.4824662456879624,1.0000000000000009
LAASEA,1782871971.092,2,bottom,single,single,0,False,0.0,0.65,-3.0000000000000027,2.0000000000000018,0.0,-1.0000000000000009,5859.83,0.3406799669426196,1.0000000000000009
LAASEA,1782872048.503,2,bottom,strikeout,strikeout,0,False,0.0,0.65,-3.0000000000000027,2.0000000000000018,0.0,-1.0000000000000009,8999.41,0.5232094960609917,1.0000000000000009
LAASEA,1782872198.689,2,bottom,strikeout,strikeout,0,False,0.0,0.63,-1.0000000000000009,2.0000000000000018,0.0,-1.0000000000000009,10450.16,0.607553489323937,1.0000000000000009
LAASEA,1782872358.926,3,top,out_in_play,field_out,0,False,0.0,0.62,-2.0000000000000018,-2.0000000000000018,-1.0000000000000009,0.0,12501.5,0.7268147039646473,1.0000000000000009
LAASEA,1782872648.326,3,top,strikeout,strikeout,0,False,0.0,0.64,-2.0000000000000018,-1.0000000000000009,0.0,0.0,3881.16,0.22564365527652125,1.0000000000000009
LAASEA,1782872801.167,3,top,strikeout,strikeout,0,False,0.0,0.66,-0.0,4.0000000000000036,0.0,-0.9999999999999996,14350.45,0.8343093283613545,1.3333333333333344
LAASEA,1782873146.142,3,bottom,strikeout,strikeout,0,False,0.0,0.67,-6.000000000000005,5.000000000000004,-0.9999999999999996,-1.0000000000000002,21155.559999999998,1.229946172747777,1.666666666666668
LAASEA,1782873178.167,3,bottom,out_in_play,field_out,0,False,0.0,0.67,-6.000000000000005,5.000000000000004,-0.9999999999999996,-1.0000000000000002,21155.559999999998,1.229946172747777,1.666666666666668
LAASEA,1782873223.726,3,bottom,out_in_play,field_out,0,False,0.0,0.63,-2.0000000000000018,5.000000000000004,-1.0000000000000002,0.0,24468.15,1.4225341918019907,1.0000000000000009
LAASEA,1782873365.4,4,top,out_in_play,field_out,0,False,0.0,0.61,-4.0000000000000036,3.0000000000000027,0.0,-1.0000000000000002,49557.42,2.8811791822222688,1.0000000000000009
LAASEA,1782873491.745,4,top,out_in_play,field_out,0,False,0.0,0.63,-3.0000000000000027,6.000000000000005,0.0,-1.0000000000000002,22862.83,1.329203777006284,1.0000000000000009
LAASEA,1782873567.037,4,top,out_in_play,field_out,0,False,0.0,0.65,-0.0,5.000000000000004,0.0,-1.0000000000000002,13861.14,0.8058617258499005,1.0000000000000009
LAASEA,1782873799.793,4,bottom,strikeout,strikeout,0,False,0.0,0.64,-4.0000000000000036,-6.999999999999995,-1.0000000000000002,0.0,21658.84,1.2592059659095038,1.0000000000000009
LAASEA,1782873880.657,4,bottom,out_in_play,field_out,0,False,0.0,0.62,-2.0000000000000018,-13.0,0.0,0.0,30254.059999999998,1.7589165830203317,1.0000000000000009
LAASEA,1782873918.213,4,bottom,out_in_play,field_out,0,False,0.0,0.62,-3.0000000000000027,-4.999999999999993,0.0,0.0,34378.26,1.998690146360011,1.0000000000000009
LAASEA,1782874118.18,5,top,error,field_error,0,False,0.0,0.59,5.999999999999995,-3.9999999999999925,0.0,-0.9999999999999999,75609.48999999999,4.395799631345675,1.0000000000000009
LAASEA,1782874296.047,5,top,walk_hbp,walk,0,False,0.0,0.53,-0.0,-7.9999999999999964,0.0,-0.9999999999999999,213806.95,12.430351163447119,0.999999999999999
LAASEA,1782874361.443,5,top,out_in_play,force_out,0,False,0.0,0.47,-6.000000000000005,-10.999999999999998,0.0,-0.9999999999999999,210746.56,12.252425598365619,1.0000000000000009
LAASEA,1782874517.123,5,top,out_in_play,field_out,0,False,0.0,0.53,-7.9999999999999964,4.999999999999993,-0.9999999999999999,0.0,196522.50999999998,11.42546493845054,0.9999999999999972
LAASEA,1782874603.811,5,top,out_in_play,field_out,0,False,0.0,0.57,-4.0000000000000036,4.0000000000000036,0.0,0.0,155622.66,9.047621290092465,1.0000000000000009
LAASEA,1782874757.556,5,bottom,single,single,0,False,0.0,0.61,-2.0000000000000018,-3.9999999999999925,0.0,0.0,70839.25,4.118466465450357,1.0000000000000009
LAASEA,1782874894.68,5,bottom,out_in_play,field_out,0,False,0.0,0.63,-6.000000000000005,0.0,0.0,0.0,39504.16,2.2967007443724405,1.0000000000000009
LAASEA,1782874971.377,5,bottom,strikeout,strikeout,0,False,0.0,0.59,-2.9999999999999916,1.9999999999999907,0.0,0.0,38655.06,2.2473355989789767,1.0000000000000009
LAASEA,1782875165.112,5,bottom,strikeout,strikeout,0,False,0.0,0.56,0.9999999999999898,6.000000000000005,0.0,-1.0,417042.48,24.24609899947065,1.0000000000000009
LAASEA,1782875392.834,6,top,out_in_play,field_out,0,False,0.0,0.57,-4.0000000000000036,-6.000000000000005,-1.0,0.0,22404.0,1.3025282268226979,1.0000000000000009
LAASEA,1782875491.399,6,top,out_in_play,field_out,0,False,0.0,0.59,-4.0000000000000036,-12.0,-1.0,1.0,41205.86,2.3956345188584334,1.0000000000000009
LAASEA,1782875576.034,6,top,out_in_play,field_out,0,False,0.0,0.61,-2.0000000000000018,-17.000000000000004,0.0,1.0,44511.22,2.5878021987285758,1.0000000000000009
LAASEA,1782875713.332,6,bottom,single,single,0,False,0.0,0.63,12.0,12.0,1.0,0.0,45278.399999999994,2.6324046627998947,1.0000000000000009
LAASEA,1782875858.974,6,bottom,single,single,0,False,0.0,0.67,13.0,6.999999999999995,1.0,0.0,138553.56,8.055254545026436,2.6666666666666687
LAASEA,1782875989.298,6,bottom,single,single,1,True,1.0,0.75,9.999999999999998,4.0000000000000036,0.0,0.0,151167.8,8.788623749629005,2.6666666666666687
LAASEA,1782876342.001,6,bottom,walk_hbp,walk,0,False,0.0,0.87,4.0000000000000036,4.999999999999993,5.0,0.9999999999999996,97712.23,5.680813144116748,1.0000000000000009
LAASEA,1782876496.1,6,bottom,single,single,1,True,1.0,0.91,4.999999999999993,1.0000000000000009,0.9999999999999996,46.0,75811.28,4.4075313386698385,1.0000000000000009
LAASEA,1782876634.698,6,bottom,strikeout,strikeout,0,False,1.0,0.96,0.0,1.0000000000000009,0.0,0.9999999999999996,63093.119999999995,3.668120412350995,1.3333333333333344
LAASEA,1782876793.35,6,bottom,strikeout,strikeout,0,False,0.0,0.96,1.0000000000000009,0.0,46.0,-46.0,38018.13,2.210305635422907,1.3333333333333308
LAASEA,1782876917.205,6,bottom,single,single,2,True,2.0,0.93,3.9999999999999925,-2.0000000000000018,5.0,0.0,53860.42,3.1313478556742447,1.0000000000000009
LAASEA,1782877129.028,6,bottom,strikeout,strikeout,0,False,0.0,0.97,0.0,0.0,-0.9999999999999996,-0.9999999999999996,32034.61,1.8624345545552878,1.0000000000000009
LAASEA,1782877328.252,7,top,single,single,0,False,0.0,0.95,-2.0000000000000018,1.0000000000000009,1.9999999999999991,-3.9999999999999996,13872.859999999999,0.8065431055507736,1.0000000000000009
LAASEA,1782877457.729,7,top,out_in_play,field_out,0,False,0.0,0.96,-2.0000000000000018,5.999999999999995,-3.9999999999999996,8.0,10899.67,0.6336871914860095,1.0000000000000009
LAASEA,1782877683.39,7,top,single,single,0,False,0.0,0.96,-0.0,7.9999999999999964,0.0,11.0,36807.229999999996,2.1399060893659705,1.0000000000000009
LAASEA,1782877889.017,7,top,single,single,1,True,1.0,0.96,2.0000000000000018,9.999999999999998,9.000000000000002,14.000000000000002,50768.49,2.95158861177316,0.9999999999999934
LAASEA,1782878095.732,7,top,walk_hbp,walk,0,False,0.0,0.94,6.999999999999995,-3.0000000000000027,3.9999999999999982,1.0000000000000009,43486.07,2.5282018232720818,1.0000000000000009
LAASEA,1782878249.114,7,top,single,single,2,True,2.0,0.87,2.0000000000000018,-6.000000000000005,10.000000000000004,-2.0000000000000018,59210.49,3.442391293920866,1.0000000000000009
LAASEA,1782878291.536,7,top,out_in_play,force_out,0,False,0.0,0.78,-10.999999999999998,-2.0000000000000018,-9.000000000000002,3.0,44274.66,2.574049026199689,1.0000000000000009
LAASEA,1782878419.959,7,top,out_in_play,field_out,0,False,0.0,0.85,-5.000000000000004,-3.0000000000000027,-7.0000000000000036,9.0,30400.61,1.7674367361912329,1.0000000000000009
LAASEA,1782878586.572,7,bottom,single,single,0,False,0.0,0.9,1.0000000000000009,-1.0000000000000009,1.0000000000000009,-1.9999999999999991,35547.19,2.066649632174145,1.0000000000000009
LAASEA,1782878779.921,7,bottom,strikeout,strikeout,0,False,0.0,0.91,0.0,3.9999999999999925,0.0,16.0,117469.79000000001,6.829482113637507,1.0000000000000009
LAASEA,1782878849.249,7,bottom,xbh,double,0,False,0.0,0.89,1.0000000000000009,7.9999999999999964,3.0,23.0,62244.22,3.6187668945974787,1.0000000000000009
LAASEA,1782878925.628,7,bottom,strikeout,strikeout,0,False,0.0,0.93,-3.0000000000000027,7.9999999999999964,-9.999999999999998,45.0,78773.53,4.579751220829522,1.0000000000000009
LAASEA,1782879147.395,7,bottom,walk_hbp,walk,0,False,0.0,0.9,7.9999999999999964,0.0,24.0,13.999999999999996,83227.83,4.838716203901131,1.3333333333333344
LAASEA,1782879226.733,7,bottom,single,single,2,True,2.0,0.91,6.999999999999995,0.0,42.00000000000001,-8.999999999999996,131976.8,7.672893558549091,1.3333333333333344
LAASEA,1782879309.188,7,bottom,single,single,1,True,1.0,0.98,1.0000000000000009,0.0,13.999999999999996,-8.999999999999996,121203.97999999998,7.046581197699237,1.0000000000000009
LAASEA,1782879473.417,7,bottom,strikeout,strikeout,0,False,0.0,0.99,-1.0000000000000009,1.0000000000000009,-7.000000000000006,-12.999999999999995,57688.07,3.353880535883042,1.0000000000000009
LAASEA,1782879709.631,8,top,walk_hbp,walk,0,False,0.0,0.98,-1.0000000000000009,-0.0,-10.000000000000004,-8.000000000000002,54577.91,3.173061432600821,1.0000000000000009
LAASEA,1782879756.201,8,top,out_in_play,grounded_into_double_play,0,False,0.0,0.98,-1.0000000000000009,-0.0,-15.999999999999998,-20.0,46901.880000000005,2.726790867302757,1.0000000000000009
LAASEA,1782879824.898,8,top,out_in_play,field_out,0,False,0.0,0.99,-0.0,-0.0,-6.0,-20.0,22282.68,1.2954749004310657,1.0000000000000009
LAASEA,1782879997.564,8,bottom,out_in_play,field_out,0,False,0.0,0.99,0.0,0.0,-4.999999999999999,-17.0,22866.09,1.329393307537414,1.0000000000000009
LAASEA,1782880157.595,8,bottom,strikeout,strikeout,0,False,0.0,0.99,0.0,0.0,-17.0,-20.0,6238.65,0.36270387976555185,1.0000000000000009
LAASEA,1782880244.431,8,bottom,single,single,0,False,0.0,0.99,0.0,0.0,-3.0,-21.0,6201.67,0.36055392913941803,1.0000000000000009
LAASEA,1782880436.737,9,top,strikeout,strikeout,0,False,0.0,0.99,-0.0,-0.0,-21.0,0.0,2390.0499999999997,0.13895320427234373,1.0000000000000009
LAASEA,1782880509.72,9,top,out_in_play,field_out,0,False,0.0,0.99,-0.0,-0.0,-8.0,0.0,6107.969999999999,0.3551063798244168,1.0000000000000009
LAASEA,1782880557.036,9,top,out_in_play,field_out,0,False,0.0,0.99,-0.0,-0.0,-8.0,0.0,6107.969999999999,0.3551063798244168,1.0000000000000009
