ts,price_close,price_mean,volume,ask_close,bid_close
1782878760,0.9100,0.9060,5532.17,0.9100,0.9000
1782878820,0.8900,0.9105,77171.35,0.8900,0.8800
1782878880,0.9300,0.9134,17529.31,0.9300,0.9200
1782878940,0.9100,0.9247,22769.13,0.9100,0.9000
1782879000,0.9000,0.9000,21945.78,0.9000,0.8900
1782879060,0.9000,0.8965,34058.62,0.9000,0.8900
1782879120,0.9000,0.8982,5124.40,0.9000,0.8900
1782879180,0.9100,0.9008,9955.98,0.9100,0.9000
1782879240,0.9500,0.9169,21095.63,0.9600,0.9500
1782879300,0.9800,0.9692,52176.22,0.9800,0.9600
1782879360,0.9800,0.9841,58704.95,0.9900,0.9800
1782879420,0.9900,0.9882,23407.07,0.9900,0.9800
1782879480,0.9900,0.9897,39091.96,0.9900,0.9800
1782879540,0.9900,0.9826,10452.65,0.9900,0.9800
1782879600,0.9800,0.9860,8143.46,0.9900,0.9800
1782879660,0.9800,0.9800,11267.12,0.9800,0.9700
1782879720,0.9800,0.9820,11913.50,0.9800,0.9700
1782879780,0.9900,0.9740,27097.63,0.9900,0.9800
1782879840,0.9900,0.9900,15566.78,1.0000,0.9900
1782879900,0.9900,0.9900,4237.47,1.0000,0.9900
1782879960,0.9900,0.9900,2478.43,1.0000,0.9900
1782880020,0.9900,0.9900,8434.11,1.0000,0.9900
1782880080,0.9900,0.9900,13415.21,1.0000,0.9900
1782880140,0.9900,0.9900,1016.77,1.0000,0.9900
1782880200,0.9900,0.9900,636.05,1.0000,0.9900
1782880260,0.9900,0.9900,4318.45,1.0000,0.9900
1782880320,0.9900,0.9900,1284.15,1.0000,0.9900
1782880380,0.9900,0.9900,599.07,1.0000,0.9900
1782880440,0.9900,0.9900,670.12,1.0000,0.9900
1782880500,0.9900,0.9900,1259.31,1.0000,0.9900
1782880560,0.9900,0.9900,460.62,1.0000,0.9900
1782880620,0.9900,0.9900,1589.85,1.0000,0.9900
1782880680,0.9900,0.9900,4057.50,1.0000,0.9900
1782880740,0.9900,0.9900,9288.24,1.0000,0.9900
1782880800,0.9900,0.9900,6434.61,1.0000,0.9900
1782880860,0.9900,0.9900,0.00,1.0000,0.9900
1782880920,0.9900,0.9900,0.00,1.0000,0.9900
1782880980,0.9900,0.9900,0.00,1.0000,0.9900
1782881100,0.9900,0.9900,0.00,1.0000,0.9900
