ts,price_close,price_mean,volume,ask_close,bid_close
1782866220,0.9500,0.9391,271.84,0.9500,0.9400
1782866280,0.9500,0.9438,380.57,0.9500,0.9300
1782866340,0.9500,0.9500,13174.16,0.9500,0.9400
1782866400,0.9500,0.9417,955.19,0.9500,0.9400
1782866460,0.9500,0.9457,68.72,0.9500,0.9400
1782866520,0.9600,0.9567,446.41,0.9600,0.9500
1782866580,0.9600,0.9554,225.33,0.9600,0.9500
1782866640,0.9700,0.9634,1377.21,0.9800,0.9700
1782866700,0.9700,0.9777,4956.76,0.9800,0.9700
1782866760,0.9900,0.9800,4888.53,0.9900,0.9800
1782866820,0.9800,0.9801,2967.46,0.9900,0.9800
1782866880,0.9900,0.9803,5340.17,0.9900,0.9800
1782866940,0.9900,0.9842,83.47,0.9900,0.9800
1782867000,0.9800,0.9899,52316.75,0.9900,0.9800
1782867060,0.9800,0.9801,821.35,0.9900,0.9800
1782867120,0.9800,0.9800,252.35,0.9900,0.9800
1782867180,0.9900,0.9893,1633.67,1.0000,0.9900
1782867240,0.9900,0.9900,11447.11,1.0000,0.9900
1782867300,0.9800,0.9870,50011.41,0.9800,0.9700
1782867360,0.9800,0.9793,458.09,0.9900,0.9800
1782867420,0.9900,0.9802,449.41,0.9900,0.9800
1782867480,0.9800,0.9824,8570.35,0.9900,0.9800
1782867540,0.9800,0.9830,67.46,0.9900,0.9800
1782867600,0.9900,0.9808,216.57,0.9900,0.9800
1782867660,0.9800,0.9820,650.77,0.9900,0.9800
1782867720,0.9900,0.9883,755.20,1.0000,0.9900
1782867780,0.9800,0.9873,8.17,1.0000,0.9800
1782867840,0.9800,0.9800,19.00,1.0000,0.9800
1782867900,0.9800,0.9800,30.77,1.0000,0.9800
1782867960,0.9800,0.9811,1118.31,0.9900,0.9800
1782868020,0.9800,0.9815,40.36,0.9900,0.9800
1782868080,0.9900,0.9900,28.24,0.9900,0.9800
1782868140,0.9900,0.9896,534.63,0.9900,0.9800
1782868200,0.9800,0.9856,30.19,1.0000,0.9800
1782868260,0.9800,0.9800,35.51,1.0000,0.9800
1782868320,0.9800,0.9800,435.93,1.0000,0.9900
1782868380,0.9900,0.9895,374.59,1.0000,0.9900
1782868440,0.9800,0.9886,1246.31,1.0000,0.9800
1782868500,0.9900,0.9897,71.23,0.9900,0.9800
1782868560,0.9900,0.9831,1651.49,0.9900,0.9800
1782868620,0.9900,0.9900,1089.18,1.0000,0.9900
1782868680,0.9900,0.9900,692.34,1.0000,0.9900
1782868740,0.9900,0.9900,0.00,1.0000,0.9900
1782868800,0.9900,0.9900,324.47,1.0000,0.9900
1782868860,0.9900,0.9900,102.00,1.0000,0.9900
1782868920,0.9800,0.9822,24.72,1.0000,0.9900
1782868980,0.9900,0.9900,2.30,1.0000,0.9900
1782869040,0.9900,0.9900,189.37,1.0000,0.9900
1782869100,0.9900,0.9900,4.27,1.0000,0.9900
1782869160,0.9900,0.9865,922.91,1.0000,0.9900
1782869220,0.9900,0.9900,88.23,1.0000,0.9900
1782869280,0.9900,0.9900,849.04,1.0000,0.9900
1782869340,0.9900,0.9900,49.45,1.0000,0.9900
1782869400,0.9900,0.9900,513.88,1.0000,0.9900
1782869460,0.9900,0.9900,41.47,1.0000,0.9900
1782869520,0.9900,0.9900,45.29,1.0000,0.9900
1782869580,0.9900,0.9900,442.22,1.0000,0.9900
1782869640,0.9900,0.9900,554.17,1.0000,0.9900
1782869700,0.9900,0.9900,35.60,1.0000,0.9900
1782869760,0.9900,0.9900,16442.93,1.0000,0.9900
1782869820,0.9900,0.9900,208.00,1.0000,0.9900
1782869880,0.9900,0.9900,1981.00,1.0000,0.9900
1782869940,0.9900,0.9900,190.88,1.0000,0.9900
1782870000,0.9900,0.9900,9.85,1.0000,0.9900
1782870060,0.9900,0.9900,62.76,1.0000,0.9900
1782870120,0.9900,0.9900,98.03,1.0000,0.9900
1782870180,0.9900,0.9900,0.00,1.0000,0.9900
1782870240,0.9900,0.9900,8070.13,1.0000,0.9900
1782870300,0.9900,0.9900,120.19,1.0000,0.9900
1782870360,0.9900,0.9900,0.00,1.0000,0.9900
1782870420,0.9900,0.9900,39.52,1.0000,0.9900
1782870480,0.9900,0.9900,2233.23,1.0000,0.9900
1782870540,0.9900,0.9900,200.00,1.0000,0.9900
1782870600,0.9900,0.9900,67.25,1.0000,0.9900
1782870660,0.9900,0.9900,14.89,1.0000,0.9900
1782870720,0.9900,0.9900,0.00,1.0000,0.9900
1782870840,0.9900,0.9900,0.00,1.0000,0.9900
1782870900,0.9900,0.9900,0.00,1.0000,0.9900
