ts,price_close,price_mean,volume,ask_close,bid_close
1782862260,0.4000,0.3932,992.88,0.4500,0.4300
1782862320,0.4400,0.4400,75.00,0.4300,0.4200
1782862380,0.4200,0.4200,108.00,0.4400,0.4300
1782862440,0.4200,0.4200,0.00,0.3900,0.3800
1782862500,0.3800,0.3800,219.93,0.3900,0.3800
1782862560,0.3700,0.3700,6.00,0.3700,0.3600
1782862620,0.3900,0.3900,1.00,0.4000,0.3700
1782862680,0.3700,0.3700,128.03,0.3700,0.3600
1782862740,0.3400,0.3584,119.68,0.3400,0.3300
1782862800,0.3400,0.3400,0.00,0.3400,0.3300
1782862860,0.3000,0.3158,378.47,0.3100,0.3000
1782862920,0.3000,0.3091,110.00,0.3100,0.3000
1782862980,0.3100,0.3099,675.00,0.3100,0.3000
1782863040,0.3100,0.3100,0.00,0.3100,0.3000
1782863100,0.3000,0.3060,151.00,0.3100,0.3000
1782863160,0.2800,0.2800,172.00,0.2800,0.2700
1782863220,0.2700,0.2767,348.25,0.2800,0.2700
1782863280,0.2600,0.2631,144.00,0.2600,0.2500
1782863340,0.2600,0.2600,73.98,0.3100,0.2900
1782863400,0.2800,0.2933,150.00,0.2900,0.2800
1782863460,0.2500,0.2510,165.88,0.2600,0.2500
1782863520,0.2800,0.2772,144.00,0.2800,0.2600
1782863580,0.2600,0.2650,124.00,0.2600,0.2500
1782863640,0.2400,0.2401,280.98,0.3100,0.2300
1782863700,0.2400,0.2995,126.38,0.3300,0.2400
1782863760,0.2600,0.2421,505.62,0.2600,0.2400
1782863820,0.2400,0.2400,12.94,0.2500,0.2300
1782863880,0.2300,0.2210,213.00,0.3300,0.2400
1782863940,0.2700,0.2836,90.00,0.2800,0.2700
1782864000,0.2700,0.2700,134.44,0.2700,0.2400
1782864060,0.2300,0.2365,107.99,0.2500,0.2300
1782864120,0.2100,0.2106,962.01,0.2700,0.2100
1782864180,0.2000,0.2120,170.75,0.2000,0.1900
1782864240,0.1700,0.1839,1088.13,0.1800,0.1700
1782864300,0.1800,0.1764,501.66,0.1800,0.1700
1782864360,0.2100,0.2148,3775.96,0.2400,0.2000
1782864420,0.2100,0.2042,212.23,0.2200,0.2000
1782864480,0.2300,0.2472,104.00,0.2100,0.1900
1782864540,0.1700,0.1779,184.92,0.2700,0.1700
1782864600,0.1400,0.1481,773.39,0.2300,0.1300
1782864660,0.1300,0.1254,795.43,0.1400,0.1300
1782864720,0.1300,0.1300,0.00,0.1400,0.1300
1782864780,0.1300,0.1300,45.00,0.1300,0.1100
1782864840,0.1100,0.1100,472.68,0.1300,0.1000
1782864900,0.1200,0.1200,3.79,0.1200,0.1100
1782864960,0.1200,0.1200,0.00,0.1100,0.1000
1782865020,0.1200,0.1200,0.00,0.1100,0.1000
1782865080,0.1100,0.1048,420.32,0.1100,0.0900
1782865140,0.1100,0.1100,0.00,0.1100,0.0900
1782865200,0.0800,0.0806,988.00,0.1100,0.0800
1782865260,0.1100,0.0870,70.30,0.1100,0.0800
1782865320,0.1100,0.1100,0.00,0.1000,0.0700
1782865380,0.0700,0.0700,52.00,0.1000,0.0600
1782865440,0.1000,0.1000,94.96,0.1000,0.0700
1782865500,0.0900,0.0724,174.04,0.1000,0.0900
1782865560,0.0700,0.0729,2255.31,0.1000,0.0700
1782865620,0.1000,0.1000,107.00,0.1000,0.0700
1782865680,0.1000,0.1000,0.00,0.1000,0.0800
1782865740,0.1000,0.1013,337.05,0.1100,0.1000
1782865800,0.1600,0.1457,453.14,0.1600,0.1400
1782865860,0.1500,0.1464,28.00,0.1500,0.1400
1782865920,0.1600,0.1613,572.80,0.1700,0.1600
1782865980,0.1600,0.1586,27.95,0.1600,0.1300
1782866040,0.1500,0.1500,20.00,0.4400,0.1400
1782866100,0.2800,0.2553,301.36,0.2700,0.2000
1782866160,0.2200,0.2482,204.32,0.4200,0.2000
1782866220,0.1400,0.1961,854.34,0.1400,0.1300
1782866280,0.1400,0.1400,1946.38,0.1400,0.1300
1782866340,0.1400,0.1310,2221.48,0.1400,0.1300
1782866400,0.1400,0.1562,98.57,0.1400,0.1300
1782866460,0.1500,0.1411,89.00,0.1800,0.1400
1782866520,0.1800,0.1806,61.28,0.1600,0.1400
1782866580,0.1900,0.1687,194.45,0.2000,0.1700
1782866640,0.1900,0.1973,37.00,0.1800,0.1700
1782866700,0.1800,0.1992,24.97,0.2100,0.2000
1782866760,0.2300,0.2117,700.72,0.2200,0.2100
1782866820,0.1800,0.1993,148.28,0.3300,0.1800
1782866880,0.1300,0.1366,318.19,0.1300,0.1200
1782866940,0.1300,0.1303,73.83,0.1400,0.1200
1782867000,0.0800,0.0962,1799.00,0.0900,0.0800
1782867060,0.0800,0.0820,275.00,0.0900,0.0800
1782867120,0.0900,0.0900,173.21,0.1200,0.1000
1782867180,0.0800,0.0800,89.70,0.1100,0.0700
1782867240,0.1500,0.1507,407.05,0.1600,0.1300
1782867300,0.1400,0.1400,263.69,0.1400,0.1300
1782867360,0.1200,0.1200,2.00,0.1400,0.1100
1782867420,0.1000,0.1377,1241.27,0.1500,0.1000
1782867480,0.0900,0.1134,111.41,0.0900,0.0800
1782867540,0.0900,0.0900,15.46,0.1000,0.0900
1782867600,0.0600,0.0834,13.74,0.0600,0.0500
1782867660,0.0600,0.0586,277.34,0.0600,0.0500
1782867720,0.0600,0.0600,150.87,0.0600,0.0500
1782867780,0.4500,0.1964,3011.71,0.4400,0.1600
1782867840,0.3600,0.3750,11690.40,0.3600,0.3500
1782867900,0.4100,0.3439,29832.38,0.4100,0.4000
1782867960,0.4100,0.4005,6781.70,0.4200,0.4100
1782868020,0.4800,0.4522,13044.44,0.4700,0.4600
1782868080,0.5500,0.5039,27179.35,0.5600,0.5500
1782868140,0.3000,0.4902,13808.02,0.4100,0.3100
1782868200,0.2700,0.2802,11657.10,0.2700,0.2600
1782868260,0.2700,0.2717,5645.91,0.2800,0.2700
1782868320,0.2700,0.2847,2277.30,0.2900,0.2800
1782868380,0.1900,0.2118,1859.62,0.2000,0.1900
1782868440,0.2500,0.1985,4641.52,0.2800,0.1200
1782868500,0.2400,0.2521,5603.46,0.2100,0.2000
1782868560,0.2300,0.2285,2199.90,0.2500,0.2300
1782868620,0.1900,0.2174,4779.23,0.2200,0.1500
1782868680,0.0100,0.0584,7121.27,0.0100,0.0000
1782868740,0.0100,0.0100,2923.19,0.0100,0.0000
1782868800,0.0100,0.0100,882.04,0.0100,0.0000
1782868860,0.0100,0.0100,196.26,0.0100,0.0000
1782868920,0.0100,0.0100,187.22,0.0100,0.0000
1782868980,0.0100,0.0100,1390.57,0.0100,0.0000
