ts,price_close,price_mean,volume,ask_close,bid_close
1782874320,0.0300,0.0300,0.00,0.0400,0.0300
1782874380,0.0300,0.0300,0.00,0.0300,0.0200
1782874440,0.0300,0.0300,0.00,0.0300,0.0200
1782874500,0.0300,0.0300,0.00,0.0300,0.0200
1782874560,0.0200,0.0200,1.01,0.0300,0.0200
1782874620,0.0200,0.0200,1.01,0.0300,0.0200
1782874800,0.0200,0.0200,0.00,0.0300,0.0200
1782874860,0.0200,0.0266,3.01,0.0300,0.0200
1782874920,0.0200,0.0200,0.00,0.0300,0.0200
1782874980,0.0200,0.0200,0.00,0.0300,0.0200
1782875040,0.0200,0.0200,0.00,0.0300,0.0200
1782875100,0.0200,0.0200,0.00,0.0300,0.0200
1782875160,0.0200,0.0200,0.00,0.0300,0.0200
1782875220,0.0200,0.0200,0.00,0.0300,0.0200
1782875340,0.0200,0.0200,0.00,0.0300,0.0200
1782875400,0.0200,0.0200,0.00,0.0300,0.0200
1782875460,0.0200,0.0200,0.00,0.0300,0.0200
1782875520,0.0100,0.0100,1009.39,0.0300,0.0100
1782875580,0.0100,0.0100,0.00,0.0300,0.0100
1782875640,0.0100,0.0100,25.00,0.0300,0.0100
1782875700,0.0100,0.0100,0.00,0.0300,0.0100
1782875760,0.0100,0.0100,0.00,0.0300,0.0200
1782875820,0.0100,0.0100,0.00,0.0300,0.0100
1782875880,0.0200,0.0200,21.00,0.0400,0.0200
1782875940,0.0200,0.0200,0.00,0.0400,0.0200
1782876000,0.0200,0.0200,0.00,0.2500,0.0000
1782876060,0.0200,0.0200,0.00,0.0600,0.0000
1782876120,0.0200,0.0200,0.00,0.0500,0.0000
1782876180,0.0200,0.0200,0.00,0.0500,0.0000
1782876240,0.0200,0.0200,0.00,0.0400,0.0000
1782876300,0.0200,0.0200,0.00,0.0500,0.0000
1782876360,0.0200,0.0200,0.00,0.0600,0.0000
1782876420,0.0200,0.0200,0.00,0.0600,0.0000
1782876480,0.0700,0.0700,34.00,0.0600,0.0000
1782876540,0.0700,0.0700,0.00,0.0800,0.0600
1782876600,0.0800,0.0800,1.08,0.0900,0.0800
1782876660,0.0800,0.0800,0.00,0.0800,0.0700
1782876720,0.0800,0.0800,0.00,0.1700,0.0400
1782876780,0.0800,0.0800,0.00,0.0800,0.0700
1782876840,0.0400,0.0400,103.87,0.0500,0.0400
1782876900,0.0400,0.0400,0.00,0.0500,0.0400
1782876960,0.5400,0.5400,28.00,0.0900,0.0500
1782877020,0.0900,0.0900,126.00,0.0900,0.0800
1782877080,0.0900,0.0900,200.00,0.0900,0.0800
1782877140,0.0900,0.0900,0.00,0.0800,0.0700
1782877200,0.0800,0.0800,46.97,0.0800,0.0700
1782877260,0.0800,0.0800,0.00,0.0800,0.0700
1782877320,0.0700,0.0700,11.77,0.1000,0.0800
1782877380,0.0900,0.0900,25.00,0.0900,0.0800
1782877440,0.0900,0.0900,0.00,0.1000,0.0900
1782877500,0.0900,0.0900,0.00,0.0800,0.0700
1782877560,0.0700,0.0700,513.60,0.0700,0.0500
1782877620,0.0500,0.0500,22.02,0.0800,0.0500
1782877680,0.0500,0.0500,0.00,0.4800,0.0300
1782877740,0.0500,0.0500,0.00,0.1000,0.0900
1782877800,0.0500,0.0500,0.00,0.1000,0.0900
1782877860,0.0500,0.0500,0.00,0.5000,0.0600
1782877920,0.1300,0.1300,16.00,0.1400,0.1300
1782877980,0.1400,0.1400,12.00,0.1300,0.1200
1782878040,0.1400,0.1400,0.00,0.1400,0.1200
1782878100,0.5000,0.5000,5.00,0.5400,0.1200
1782878160,0.1600,0.1603,1033.33,0.1900,0.1700
1782878220,0.1800,0.1800,171.01,0.2200,0.1400
1782878280,0.2800,0.2730,642.30,0.3500,0.3400
1782878340,0.2800,0.2875,459.47,0.2800,0.2400
1782878400,0.2800,0.2708,373.03,0.2800,0.2600
1782878460,0.1900,0.2069,2589.18,0.2000,0.1900
1782878520,0.1900,0.1900,1508.32,0.2000,0.1900
1782878580,0.2100,0.1972,1715.12,0.3000,0.1900
1782878640,0.2400,0.2262,1855.15,0.2600,0.2500
1782878700,0.2600,0.2655,639.54,0.2400,0.2300
1782878760,0.2200,0.2200,950.82,0.2300,0.2200
1782878820,0.1800,0.2114,862.13,0.2000,0.1700
1782878880,0.3000,0.2689,2447.90,0.3000,0.2500
1782878940,0.2200,0.2510,300.50,0.2200,0.2100
1782879000,0.2100,0.2195,553.59,0.2200,0.2100
1782879060,0.2000,0.1918,527.81,0.2200,0.2100
1782879120,0.2000,0.2014,238.64,0.2000,0.1900
1782879180,0.2300,0.2271,143.80,0.2400,0.2300
1782879240,0.3800,0.2482,1054.31,0.3900,0.3800
1782879300,0.4400,0.4310,28076.03,0.4900,0.4400
1782879360,0.6500,0.6589,30584.89,0.6500,0.6400
1782879420,0.6500,0.6554,38056.97,0.6400,0.6300
1782879480,0.5800,0.6335,40997.01,0.5800,0.5600
1782879540,0.5800,0.5711,64679.56,0.5800,0.5700
1782879600,0.5800,0.5644,40671.79,0.5800,0.5700
1782879660,0.5600,0.5758,21023.85,0.5800,0.5600
1782879720,0.6100,0.5825,26406.70,0.6200,0.6100
1782879780,0.4900,0.5593,16715.13,0.4900,0.4800
1782879840,0.4600,0.4629,48898.65,0.4600,0.4300
1782879900,0.4500,0.4396,72043.46,0.4500,0.4300
1782879960,0.4300,0.4366,37077.93,0.4600,0.4300
1782880020,0.3600,0.4181,16579.96,0.3700,0.3600
1782880080,0.3200,0.3578,25022.52,0.3300,0.3000
1782880140,0.3800,0.3446,23285.88,0.3900,0.3700
1782880200,0.2500,0.3236,25209.45,0.2900,0.2700
1782880260,0.2300,0.2840,21478.11,0.2300,0.2200
1782880320,0.2100,0.2250,41493.95,0.2100,0.2000
1782880380,0.2200,0.2147,28741.59,0.2200,0.2100
1782880440,0.2100,0.2068,18733.67,0.2100,0.1600
1782880500,0.0900,0.1136,26476.09,0.1000,0.0900
1782880560,0.0100,0.0566,22498.13,0.0100,0.0000
1782880620,0.0100,0.0100,11546.76,0.0100,0.0000
1782880680,0.0100,0.0100,1620.26,0.0100,0.0000
1782880740,0.0100,0.0100,1626.44,0.0100,0.0000
1782880800,0.0100,0.0100,1582.13,0.0100,0.0000
1782880860,0.0100,0.0100,173.36,0.0100,0.0000
