ts,price_close,price_mean,volume,ask_close,bid_close
1782859860,0.7100,0.7099,1217.72,0.7100,0.7000
1782859920,0.6700,0.7022,523.58,0.6700,0.6600
1782859980,0.6600,0.6697,8234.70,0.6600,0.6500
1782860040,0.6600,0.6598,4510.40,0.6600,0.6500
1782860100,0.6600,0.6600,2956.26,0.6600,0.6500
1782860160,0.6700,0.6621,4408.29,0.6700,0.6600
1782860220,0.6800,0.6786,3989.37,0.6800,0.6700
1782860280,0.6900,0.6891,1306.40,0.6900,0.6800
1782860340,0.6900,0.6899,8597.59,0.6900,0.6800
1782860400,0.6900,0.6855,3167.23,0.6900,0.6800
1782860460,0.7000,0.6896,3895.84,0.7000,0.6800
1782860520,0.7000,0.7000,10225.69,0.7000,0.6900
1782860580,0.7000,0.6996,969.72,0.7000,0.6900
1782860640,0.6900,0.6929,1116.18,0.6900,0.6800
1782860700,0.6600,0.6781,1460.25,0.6700,0.6600
1782860760,0.6700,0.6700,960.64,0.6700,0.6600
1782860820,0.7000,0.6998,1172.40,0.7000,0.6800
1782860880,0.6900,0.6967,1044.71,0.7000,0.6800
1782860940,0.6800,0.6800,3415.46,0.6900,0.6800
1782861000,0.7400,0.6831,11421.15,0.7300,0.7000
1782861060,0.6800,0.6948,3826.01,0.6900,0.6800
1782861120,0.6900,0.6865,2215.55,0.6900,0.6800
1782861180,0.7600,0.7097,3030.88,0.8000,0.7800
1782861240,0.8200,0.8112,58640.48,0.8200,0.8100
1782861300,0.8100,0.8164,7252.76,0.8200,0.8100
1782861360,0.8300,0.8283,1649.34,0.8300,0.8200
1782861420,0.8300,0.8286,1410.47,0.8300,0.8200
1782861480,0.8300,0.8304,12629.79,0.8300,0.8200
1782861540,0.8100,0.8018,7285.38,0.8100,0.8000
1782861600,0.8300,0.8241,3079.65,0.8400,0.8300
1782861660,0.8500,0.8571,42023.32,0.8600,0.8500
1782861720,0.8600,0.8597,960.07,0.8600,0.8500
1782861780,0.8600,0.8520,1424.27,0.8600,0.8500
1782861840,0.8600,0.8592,1050.30,0.8600,0.8500
