ts,price_close,price_mean,volume,ask_close,bid_close
1782871200,0.9900,0.9900,0.00,1.0000,0.9900
1782871320,0.9900,0.9900,0.00,1.0000,0.9900
1782871380,0.9900,0.9900,0.00,1.0000,0.9900
1782871440,0.9900,0.9900,754.00,1.0000,0.9900
1782871500,0.9900,0.9900,0.00,1.0000,0.9900
1782871560,0.9900,0.9900,0.00,1.0000,0.9900
1782871620,0.9900,0.9900,125.08,1.0000,0.9900
1782871680,0.9900,0.9900,0.00,1.0000,0.9900
1782871800,0.9900,0.9900,231.00,1.0000,0.9900
1782871860,0.9900,0.9900,0.00,1.0000,0.9900
1782871920,0.9900,0.9900,0.00,1.0000,0.9900
1782871980,0.9900,0.9900,0.00,1.0000,0.9900
1782872040,0.9900,0.9900,0.00,1.0000,0.9900
1782872100,0.9900,0.9900,0.00,1.0000,0.9900
1782872280,0.9900,0.9900,1.00,1.0000,0.9900
1782872340,0.9900,0.9900,0.00,1.0000,0.9900
1782872400,0.9900,0.9900,0.00,1.0000,0.9900
1782872460,0.9900,0.9900,0.00,1.0000,0.9900
1782872520,0.9900,0.9900,0.00,1.0000,0.9900
1782872580,0.9900,0.9900,0.00,1.0000,0.9900
1782872640,0.9900,0.9900,0.00,1.0000,0.9900
1782872700,0.9900,0.9900,0.00,1.0000,0.9900
1782872760,0.9900,0.9900,0.00,1.0000,0.9900
1782872820,0.9900,0.9900,0.00,1.0000,0.9900
1782872880,0.9900,0.9900,0.00,1.0000,0.9900
1782872940,0.9900,0.9900,0.00,1.0000,0.9900
1782873000,0.9900,0.9900,0.00,1.0000,0.9900
1782873060,0.9900,0.9900,0.00,1.0000,0.9900
1782873120,0.9900,0.9900,0.00,1.0000,0.9900
1782873180,0.9900,0.9900,0.00,1.0000,0.9900
1782873240,0.9900,0.9900,0.00,1.0000,0.9900
1782873300,0.9900,0.9900,0.00,1.0000,0.9900
1782873360,0.9900,0.9900,0.00,1.0000,0.9900
1782873420,0.9900,0.9900,0.00,1.0000,0.9900
1782873540,0.9900,0.9900,0.00,1.0000,0.9900
1782873600,0.9900,0.9900,0.00,1.0000,0.9900
1782873660,0.9900,0.9900,0.00,1.0000,0.9900
1782873720,0.9900,0.9900,100.00,1.0000,0.9900
1782873780,0.9900,0.9900,0.00,1.0000,0.9900
1782873900,0.9900,0.9900,0.00,1.0000,0.9900
