ts,price_close,price_mean,volume,ask_close,bid_close
1782865800,0.4800,0.4800,100.00,0.4900,0.4800
1782865860,0.4800,0.4800,0.00,0.4500,0.4300
1782865920,0.4400,0.4400,100.00,0.4400,0.4300
1782865980,0.6000,0.5824,293.24,0.6400,0.5900
1782866040,0.6200,0.6246,284.57,0.6400,0.6200
1782866100,0.6200,0.6176,354.71,0.6200,0.6100
1782866160,0.6200,0.6178,32.00,0.6200,0.6100
1782866220,0.6200,0.6200,31.42,0.6200,0.6100
1782866280,0.6400,0.6221,14.85,0.6600,0.6500
1782866340,0.6500,0.6500,55.80,0.6900,0.5400
1782866400,0.6100,0.6100,41.00,0.6900,0.6000
1782866460,0.5700,0.5700,22.00,0.5900,0.5800
1782866520,0.6000,0.5932,23.61,0.6000,0.5800
1782866580,0.5700,0.5709,1566.86,0.5900,0.5800
1782866640,0.5800,0.5898,586.88,0.5900,0.5800
1782866700,0.5800,0.5800,125.35,0.6200,0.6100
1782866760,0.6000,0.6017,59.00,0.6000,0.5900
1782866820,0.6000,0.6000,0.00,0.5700,0.5600
1782866880,0.5600,0.5600,1.00,0.5600,0.5500
1782866940,0.5600,0.5600,50.00,0.6400,0.5600
1782867000,0.6200,0.6071,366.00,0.6100,0.6000
1782867060,0.6200,0.6200,1.00,0.6300,0.6200
1782867120,0.5400,0.5400,6103.00,0.5400,0.5300
1782867180,0.5500,0.5401,1762.72,0.6600,0.5400
1782867240,0.5400,0.5354,439.00,0.5600,0.5200
1782867300,0.4900,0.4951,1101.67,0.4900,0.4800
1782867360,0.4800,0.4800,9046.71,0.4800,0.4700
1782867420,0.4700,0.4780,261.04,0.4800,0.4700
1782867480,0.4600,0.4652,510.89,0.4700,0.4600
1782867540,0.4900,0.4713,97.45,0.4900,0.4700
1782867600,0.4900,0.4900,0.00,0.5300,0.4900
1782867660,0.5000,0.5000,10.00,0.5000,0.4900
1782867720,0.4900,0.4935,101.98,0.5000,0.4900
1782867780,0.4900,0.4900,33.71,0.5000,0.4900
1782867900,0.5000,0.5000,4.17,0.5000,0.4900
1782868020,0.4900,0.4968,88.02,0.5000,0.4900
1782868080,0.5600,0.5223,3311.00,0.5600,0.5400
1782868140,0.5600,0.5600,0.00,0.6900,0.6600
1782868200,0.5600,0.5600,0.00,0.6900,0.6600
1782868260,0.7500,0.7451,65.00,0.6800,0.6500
1782868320,0.6700,0.6700,64.00,0.6400,0.6300
1782868380,0.6400,0.6400,75.00,0.6400,0.6300
1782868440,0.6400,0.6400,0.00,0.6600,0.6400
1782868500,0.6100,0.6379,299.31,0.6200,0.5900
1782868560,0.6100,0.6100,11.00,0.6000,0.5800
1782868620,0.6100,0.6100,0.00,0.6000,0.5900
1782868680,0.6100,0.6100,0.00,0.5700,0.5600
1782868740,0.6100,0.6100,0.00,0.5700,0.5600
1782868800,0.6100,0.6100,0.00,0.5700,0.5600
1782868860,0.5700,0.5700,5.00,0.6000,0.5900
1782868920,0.5700,0.5700,0.00,0.6200,0.6100
1782868980,0.5700,0.5700,0.00,0.6300,0.6100
1782869040,0.5100,0.5312,271.00,0.5100,0.5000
1782869100,0.5300,0.5095,1043.32,0.5300,0.5200
1782869160,0.5200,0.5179,442.00,0.5300,0.5200
1782869220,0.5300,0.5300,200.00,0.5700,0.5600
1782869280,0.5900,0.5743,70.00,0.5900,0.5800
1782869340,0.5900,0.5834,216.00,0.6100,0.6000
1782869400,0.5900,0.5900,0.00,0.6200,0.5500
1782869460,0.7000,0.7000,148.00,0.7400,0.7300
1782869520,0.7200,0.7279,295.71,0.7500,0.7300
1782869580,0.7600,0.7600,3.00,0.7600,0.7500
1782869640,0.8300,0.8247,136.00,0.8400,0.8300
1782869700,0.8500,0.8500,795.00,0.8500,0.8400
1782869760,0.8400,0.8400,51.00,0.8700,0.7700
1782869820,0.8500,0.8167,433.16,0.8700,0.7700
1782869880,0.8300,0.8300,10.00,0.7900,0.7800
1782869940,0.7900,0.7900,12.00,0.7900,0.7800
1782870000,0.8000,0.7891,109.69,0.7800,0.7700
1782870060,0.7700,0.7819,218.43,0.7600,0.7500
1782870120,0.7500,0.7501,1006.00,0.7600,0.7500
1782870180,0.7500,0.7500,0.00,0.7800,0.7500
1782870240,0.7300,0.7359,269.11,0.7500,0.7400
1782870300,0.7200,0.7200,3.00,0.7300,0.7200
1782870360,0.7200,0.7200,16.00,0.7300,0.7200
1782870420,0.7300,0.7300,333.00,0.7100,0.6900
1782870480,0.7100,0.7094,36.00,0.7200,0.7100
1782870540,0.7300,0.7273,74.76,0.7300,0.7200
1782870600,0.6800,0.7054,274.49,0.6700,0.6500
1782870660,0.6500,0.6500,13.00,0.6700,0.6500
1782870720,0.6500,0.6403,818.55,0.6500,0.6400
1782870780,0.6300,0.6398,345.00,0.6500,0.6300
1782870840,0.6300,0.6300,0.00,0.6600,0.6500
1782870900,0.6600,0.6600,72.00,0.6600,0.6400
1782870960,0.7100,0.7100,801.00,0.7200,0.7100
1782871020,0.6900,0.7096,765.00,0.7100,0.6900
1782871080,0.6400,0.6400,4.00,0.6500,0.6300
1782871140,0.5900,0.6243,21.00,0.6100,0.5900
1782871200,0.5600,0.5849,199.00,0.6800,0.5500
1782871260,0.5600,0.5600,0.00,0.5600,0.5500
1782871320,0.5500,0.5500,664.44,0.5500,0.5400
1782871380,0.5300,0.5399,82.76,0.5300,0.5200
1782871440,0.4600,0.5224,263.62,0.4900,0.4600
1782871500,0.4300,0.4344,436.13,0.4600,0.4500
1782871560,0.4300,0.4214,1104.83,0.4300,0.4200
1782871620,0.4100,0.4107,1787.70,0.4300,0.4100
1782871680,0.3900,0.3900,24.27,0.4300,0.4200
1782871740,0.3700,0.4252,322.96,0.3700,0.3600
1782871800,0.3500,0.3501,93.14,0.3200,0.3100
1782871860,0.3000,0.3043,3608.53,0.3100,0.3000
1782871920,0.5500,0.5471,1292.85,0.5400,0.5300
1782871980,0.4900,0.5015,2909.48,0.5000,0.4900
1782872040,0.4900,0.4895,13649.77,0.5000,0.4800
1782872100,0.4800,0.4810,4387.59,0.5000,0.4800
1782872160,0.4700,0.4778,2971.27,0.4800,0.4700
1782872220,0.3800,0.4401,2169.31,0.4000,0.3900
1782872280,0.4100,0.4103,2192.99,0.4200,0.4000
1782872340,0.3500,0.4003,8373.11,0.3500,0.3400
1782872400,0.2800,0.3185,950.74,0.2900,0.2800
1782872460,0.2900,0.2776,3416.34,0.2900,0.2800
1782872520,0.2800,0.2876,4010.90,0.2700,0.2600
1782872580,0.1100,0.1096,1291.85,0.1000,0.0800
1782872640,0.1000,0.0734,3213.83,0.1000,0.0900
1782872700,0.0100,0.0164,11073.78,0.0100,0.0000
1782872760,0.0100,0.0100,1461.27,0.0100,0.0000
