ts,price_close,price_mean,volume,ask_close,bid_close
1782864540,0.5100,0.5202,2509.13,0.5100,0.5000
1782864600,0.5000,0.5127,7484.76,0.5100,0.4900
1782864660,0.5000,0.5045,629.00,0.5100,0.5000
1782864720,0.5100,0.5100,564.93,0.5100,0.5000
1782864780,0.4700,0.4806,751.85,0.4800,0.4700
1782864840,0.4800,0.4707,1147.54,0.5000,0.4800
1782864900,0.5100,0.5000,1974.24,0.5000,0.4900
1782864960,0.5000,0.5000,30.00,0.5300,0.5000
1782865020,0.4900,0.4877,1419.42,0.5200,0.5100
1782865080,0.5400,0.5327,27.28,0.5500,0.5300
1782865140,0.5500,0.5500,717.63,0.5500,0.5300
1782865200,0.5500,0.5500,17.62,0.5500,0.5300
1782865260,0.5400,0.5481,87.58,0.5700,0.5400
1782865320,0.5400,0.5400,0.00,0.5700,0.5600
1782865380,0.5800,0.5700,314.60,0.5800,0.5700
1782865440,0.5800,0.5800,2045.47,0.5900,0.5300
1782865500,0.5200,0.5200,1060.02,0.5200,0.5100
1782865560,0.5100,0.5103,1427.31,0.5200,0.5100
1782865620,0.5100,0.5154,106.58,0.5600,0.5500
1782865680,0.5600,0.5717,23366.65,0.5600,0.5400
1782865740,0.5300,0.5300,1.00,0.5300,0.5200
1782865800,0.5300,0.5182,2133.09,0.5400,0.5300
1782865860,0.4800,0.4915,1242.39,0.5000,0.4800
1782865920,0.4800,0.4834,123.64,0.4800,0.4700
1782865980,0.4500,0.4572,22871.04,0.4700,0.4600
1782866040,0.4600,0.4619,547.57,0.4700,0.4600
1782866100,0.4500,0.4548,168.79,0.4600,0.4500
1782866160,0.4600,0.4600,45.00,0.4600,0.4300
1782866220,0.4600,0.4600,0.00,0.4500,0.4300
1782866280,0.4400,0.4400,10.00,0.4500,0.4400
1782866340,0.5100,0.4678,1945.78,0.5200,0.5100
1782866400,0.5300,0.5281,200.00,0.5300,0.5100
1782866460,0.5000,0.5021,219.50,0.5600,0.5000
1782866520,0.5300,0.5300,200.00,0.5400,0.5300
1782866580,0.5400,0.5400,15.00,0.5600,0.5400
1782866640,0.5800,0.5577,404.07,0.5900,0.5700
1782866700,0.6000,0.5951,81.69,0.6000,0.5900
1782866760,0.7700,0.7137,1515.90,0.7700,0.7600
1782866820,0.7800,0.8045,4354.30,0.7800,0.7600
1782866880,0.7700,0.7778,562.00,0.8100,0.7600
1782866940,0.7700,0.7700,311.63,0.8100,0.7400
1782867000,0.7600,0.7600,523.00,0.7500,0.7400
1782867060,0.7500,0.7406,47.00,0.8100,0.7400
1782867120,0.7500,0.7500,0.00,0.7500,0.7300
1782867180,0.7300,0.7300,27.00,0.7500,0.7300
1782867240,0.7300,0.7300,0.00,0.7900,0.7600
1782867300,0.7300,0.7300,0.00,0.7800,0.7600
