ts,price_close,price_mean,volume,ask_close,bid_close
1782865140,0.4400,0.4800,25408.96,0.4300,0.4200
1782865200,0.4000,0.4074,915.19,0.4000,0.3900
1782865260,0.2400,0.3084,4733.82,0.2400,0.2300
1782865320,0.2300,0.2334,10157.53,0.2300,0.2200
1782865380,0.2300,0.2252,2875.57,0.2300,0.2200
1782865440,0.2500,0.2340,6574.09,0.2500,0.2400
1782865500,0.2500,0.2488,5667.25,0.2500,0.2400
1782865560,0.2500,0.2500,17026.16,0.2500,0.2400
1782865620,0.2500,0.2493,3812.77,0.2500,0.2400
1782865680,0.2300,0.2307,3538.51,0.2300,0.2200
1782865740,0.2400,0.2412,10069.92,0.2400,0.2300
1782865800,0.2400,0.2426,7203.07,0.2400,0.2200
1782865860,0.2200,0.2206,2865.67,0.2200,0.2100
1782865920,0.2300,0.2239,8640.75,0.2300,0.2200
1782865980,0.2200,0.2158,10263.30,0.2200,0.2100
1782866040,0.2500,0.2269,5378.25,0.2500,0.2300
1782866100,0.2300,0.2319,4472.25,0.2400,0.2200
1782866160,0.2200,0.2307,4126.44,0.2600,0.2400
1782866220,0.2100,0.2204,2386.28,0.2100,0.2000
1782866280,0.2100,0.2099,1433.48,0.2100,0.2000
1782866340,0.2100,0.2100,11485.89,0.2100,0.2000
1782866400,0.2200,0.2197,48792.01,0.2200,0.2100
1782866460,0.2200,0.2200,6062.07,0.2200,0.2100
1782866520,0.2300,0.2287,5236.13,0.2300,0.2200
1782866580,0.2300,0.2300,2875.44,0.2300,0.2200
1782866640,0.2200,0.2309,777.75,0.2200,0.2100
1782866700,0.2300,0.2283,1528.25,0.2300,0.2200
1782866760,0.2400,0.2359,528.01,0.2400,0.2300
1782866820,0.2400,0.2400,1648.21,0.2400,0.2300
1782866880,0.2300,0.2305,765.44,0.2300,0.2200
1782866940,0.2100,0.2304,5275.08,0.2100,0.2000
1782867000,0.2100,0.2100,361.14,0.2100,0.2000
1782867060,0.2000,0.2073,3700.01,0.2000,0.1900
1782867120,0.1900,0.1926,6459.34,0.1900,0.1800
1782867180,0.1800,0.1877,3957.92,0.1900,0.1800
1782867240,0.2000,0.1904,9753.42,0.2000,0.1900
1782867300,0.2100,0.2072,3648.18,0.2200,0.2100
1782867360,0.2100,0.2178,6575.75,0.2100,0.2000
1782867420,0.2200,0.2092,1351.14,0.2200,0.2100
1782867480,0.2200,0.2199,1915.02,0.2200,0.2100
1782867540,0.2100,0.2200,1674.42,0.2200,0.2100
1782867600,0.2800,0.2245,1572.40,0.2900,0.2600
1782867660,0.2800,0.2880,5733.54,0.2800,0.2700
1782867720,0.2600,0.2543,5738.20,0.2600,0.2500
1782867780,0.2500,0.2532,5503.77,0.2500,0.2400
1782867840,0.2100,0.2204,6122.85,0.2100,0.2000
1782867900,0.2100,0.2100,5771.59,0.2100,0.2000
1782867960,0.2000,0.2047,949.05,0.2000,0.1900
1782868020,0.1800,0.1835,9104.58,0.1800,0.1700
1782868080,0.1800,0.1798,1574.01,0.1800,0.1700
1782868140,0.1900,0.1894,4091.91,0.1900,0.1800
1782868200,0.2000,0.1913,2227.52,0.2000,0.1900
1782868260,0.2000,0.2000,3883.24,0.2000,0.1900
1782868320,0.2100,0.2076,2541.52,0.2100,0.2000
1782868380,0.2100,0.2100,111091.36,0.2100,0.2000
1782868440,0.2000,0.2072,1078.48,0.2100,0.2000
1782868500,0.2100,0.2005,1874.92,0.2100,0.2000
1782868560,0.2100,0.2100,392.24,0.2500,0.2000
1782868620,0.1900,0.2081,2361.84,0.1900,0.1800
1782868680,0.1900,0.1818,5156.51,0.1900,0.1800
1782868740,0.2200,0.1919,1978.76,0.2200,0.2100
1782868800,0.2900,0.2676,13507.03,0.2900,0.2800
1782868860,0.3600,0.3109,12048.20,0.3600,0.3500
1782868920,0.3500,0.3580,24096.96,0.3500,0.3400
1782868980,0.3100,0.3224,8532.64,0.3100,0.3000
1782869040,0.3300,0.3143,17768.76,0.3300,0.3200
1782869100,0.3200,0.3212,82315.58,0.3200,0.3100
1782869160,0.3800,0.3832,10725.44,0.3800,0.3700
1782869220,0.3700,0.3689,10139.03,0.3700,0.3600
1782869280,0.3400,0.3184,126939.84,0.3400,0.3300
1782869340,0.3900,0.3640,5829.92,0.4000,0.3400
1782869400,0.4200,0.3744,42834.13,0.4200,0.4100
1782869460,0.5100,0.4791,95971.67,0.7000,0.5700
1782869520,0.8400,0.8206,63380.86,0.8400,0.8300
1782869580,0.8200,0.8253,59116.27,0.8300,0.8200
1782869640,0.8200,0.8195,112414.74,0.8300,0.8200
1782869700,0.8300,0.8255,17225.52,0.8300,0.8200
1782869760,0.8500,0.8260,13352.77,0.8600,0.8500
1782869820,0.8500,0.8561,5185.41,0.8600,0.8500
1782869880,0.8800,0.8668,8040.45,0.8800,0.8700
1782869940,0.8700,0.8614,8742.74,0.8700,0.8600
1782870000,0.8700,0.8630,6030.86,0.8700,0.8600
1782870060,0.8600,0.8641,10173.22,0.8600,0.8500
1782870120,0.7800,0.7945,2417.45,0.7900,0.7800
1782870180,0.7900,0.7803,40959.24,0.8000,0.7700
1782870240,0.7900,0.7823,18185.33,0.7900,0.7800
1782870300,0.8100,0.8166,21427.80,0.8200,0.8100
1782870360,0.8100,0.8102,1166.07,0.8200,0.8100
1782870420,0.8100,0.8116,713.89,0.8200,0.8100
1782870480,0.8200,0.8147,748.66,0.8200,0.8100
1782870540,0.8300,0.8184,4846.35,0.8300,0.8200
1782870600,0.8000,0.8037,3403.03,0.8000,0.7900
1782870660,0.7900,0.8016,54324.27,0.8000,0.7900
1782870720,0.7900,0.7917,1913.56,0.8000,0.7900
1782870780,0.7800,0.7808,10981.98,0.7900,0.7800
1782870840,0.7800,0.7833,2292.74,0.7900,0.7800
1782870900,0.7900,0.7888,2805.02,0.7900,0.7800
1782870960,0.8100,0.8105,6455.47,0.8200,0.8100
1782871020,0.8100,0.8273,4448.44,0.8200,0.8100
1782871080,0.8400,0.8327,11140.88,0.8400,0.8300
1782871140,0.8300,0.8310,1054.69,0.8400,0.8300
1782871200,0.8400,0.8426,1248.10,0.8500,0.8400
1782871260,0.8600,0.8475,595.80,0.8600,0.8500
1782871320,0.8500,0.8560,1137.47,0.8600,0.8500
1782871380,0.8600,0.8600,2371.50,0.8700,0.8600
1782871440,0.8800,0.8760,759.12,0.8800,0.8700
1782871500,0.8700,0.8769,2513.17,0.8800,0.8700
1782871560,0.8400,0.8480,2213.20,0.8500,0.8400
1782871620,0.8500,0.8434,548.10,0.8500,0.8400
1782871680,0.8400,0.8404,630.49,0.8400,0.8300
1782871740,0.8400,0.8346,219.64,0.8400,0.8300
1782871800,0.8400,0.8392,2350.80,0.8500,0.8400
1782871860,0.8500,0.8454,1285.65,0.8500,0.8400
1782871920,0.8700,0.8651,3644.63,0.8700,0.8600
1782871980,0.8600,0.8687,1624.77,0.8700,0.8600
1782872040,0.8700,0.8711,1072.87,0.8900,0.8800
1782872100,0.8900,0.8894,2754.64,0.9000,0.8900
1782872160,0.8900,0.8994,23474.85,0.9000,0.8900
1782872220,0.8900,0.8909,5359.51,0.9000,0.8900
1782872280,0.9000,0.8947,2977.08,0.9100,0.9000
1782872340,0.9000,0.9075,1732.63,0.9100,0.9000
1782872400,0.9200,0.9118,5508.71,0.9200,0.9100
1782872460,0.9000,0.8993,1708.30,0.9000,0.8900
1782872520,0.9100,0.9071,4058.21,0.9100,0.9000
1782872580,0.9000,0.9048,16546.85,0.9100,0.9000
1782872640,0.8800,0.8811,2266.22,0.8900,0.8700
1782872700,0.8800,0.8749,1130.67,0.8800,0.8700
1782872760,0.8800,0.8788,6393.84,0.8800,0.8700
1782872820,0.8900,0.8800,3480.20,0.8900,0.8800
1782872880,0.8800,0.8887,6491.15,0.8800,0.8700
1782872940,0.9100,0.8870,4468.34,0.9000,0.8700
1782873000,0.9400,0.9322,4817.47,0.9400,0.9300
1782873060,0.9500,0.9428,9471.23,0.9500,0.9400
1782873120,0.9500,0.9495,15519.73,0.9500,0.9400
1782873180,0.9400,0.9459,413.31,0.9500,0.9400
1782873240,0.9400,0.9394,4925.04,0.9400,0.9300
1782873300,0.9400,0.9383,1741.45,0.9400,0.9300
1782873360,0.9400,0.9336,9150.41,0.9400,0.9300
1782873420,0.9400,0.9323,10670.22,0.9400,0.9300
1782873480,0.9300,0.9399,21486.29,0.9400,0.9300
1782873540,0.9400,0.9397,13077.70,0.9400,0.9300
1782873600,0.9700,0.9605,18982.82,0.9700,0.9600
1782873660,0.9800,0.9715,8917.33,0.9900,0.9800
1782873720,0.9800,0.9806,23081.63,0.9900,0.9800
1782873780,0.9900,0.9894,5999.71,1.0000,0.9900
1782873840,0.9900,0.9900,6420.84,1.0000,0.9900
1782873900,0.9900,0.9900,3563.50,1.0000,0.9900
1782873960,0.9900,0.9900,1138.78,1.0000,0.9900
1782874140,0.9900,0.9900,0.00,1.0000,0.9900
